project_scale_index,budget_adequacy_ratio,schedule_pressure_index,team_capacity_index,team_experience_score,requirements_volatility,requirements_clarity_score,scope_complexity_index,change_request_intensity,process_maturity_score,sprint_discipline_score,decision_latency_index,risk_management_maturity,client_engagement_score,technical_complexity_index,integration_risk_index,automation_maturity_score,toolchain_reliability_score,legacy_dependency_index,regulatory_risk_index,domain_criticality_index,external_dependency_risk,time_to_market_pressure,resource_stability_index,risk_tolerance_index,overall_uncertainty_index,stakeholder_alignment_score,domain_familiarity_score,project_id,sdlc_type,suitability_score,is_best
0.20863142420429415,0.47053933146225496,0.6666666666666667,0.5714285714285714,0.4163948887304146,0.5045466555341067,0.9248722361379221,0.3970356248983461,0.10517886940690907,0.3333333333333333,0.47358159236014985,0.46010221108966237,0.6453149392271571,0.3622504459985743,0.465776648066825,0.5925925925925926,0.32539680007393573,0.651360261770204,0.7666666666666667,0.10187254735564241,0.32550019852361484,0.37037037037037035,0.6666666666666667,0.627091751598026,0.5341276368779116,0.5635951768357652,0.6492639611763708,0.6549934099862659,project_2,Hybrid,0.4782,0
0.20863142420429415,0.47053933146225496,0.6666666666666667,0.5714285714285714,0.4163948887304146,0.5045466555341067,0.9248722361379221,0.3970356248983461,0.10517886940690907,0.3333333333333333,0.47358159236014985,0.46010221108966237,0.6453149392271571,0.3622504459985743,0.465776648066825,0.5925925925925926,0.32539680007393573,0.651360261770204,0.7666666666666667,0.10187254735564241,0.32550019852361484,0.37037037037037035,0.6666666666666667,0.627091751598026,0.5341276368779116,0.5635951768357652,0.6492639611763708,0.6549934099862659,project_2,DevOps,0.4842,0
0.09953853371072949,0.19943781241187758,0.11111111111111116,0.5,0.18437225801860088,0.3305335107337943,0.975722000471646,0.2744653601105711,0.03398919933969561,0.8888888888888888,0.3793245262351055,0.0860890662893499,0.4589435903938262,0.16930670362532416,0.32327599179216054,0.4148148148148148,0.4024609667830473,0.6412348042138041,0.3777777777777779,0.3660787424924178,0.3201054379759133,0.25925925925925924,0.11111111111111116,0.5902888001886584,0.6601853682654677,0.37752976267997534,0.6861958185471957,0.25200294697161496,project_3,Waterfall,0.5599,0
0.09953853371072949,0.19943781241187758,0.11111111111111116,0.5,0.18437225801860088,0.3305335107337943,0.975722000471646,0.2744653601105711,0.03398919933969561,0.8888888888888888,0.3793245262351055,0.0860890662893499,0.4589435903938262,0.16930670362532416,0.32327599179216054,0.4148148148148148,0.4024609667830473,0.6412348042138041,0.3777777777777779,0.3660787424924178,0.3201054379759133,0.25925925925925924,0.11111111111111116,0.5902888001886584,0.6601853682654677,0.37752976267997534,0.6861958185471957,0.25200294697161496,project_3,V-Model,0.7603,1
0.09953853371072949,0.19943781241187758,0.11111111111111116,0.5,0.18437225801860088,0.3305335107337943,0.975722000471646,0.2744653601105711,0.03398919933969561,0.8888888888888888,0.3793245262351055,0.0860890662893499,0.4589435903938262,0.16930670362532416,0.32327599179216054,0.4148148148148148,0.4024609667830473,0.6412348042138041,0.3777777777777779,0.3660787424924178,0.3201054379759133,0.25925925925925924,0.11111111111111116,0.5902888001886584,0.6601853682654677,0.37752976267997534,0.6861958185471957,0.25200294697161496,project_3,Agile,0.461,0
0.09953853371072949,0.19943781241187758,0.11111111111111116,0.5,0.18437225801860088,0.3305335107337943,0.975722000471646,0.2744653601105711,0.03398919933969561,0.8888888888888888,0.3793245262351055,0.0860890662893499,0.4589435903938262,0.16930670362532416,0.32327599179216054,0.4148148148148148,0.4024609667830473,0.6412348042138041,0.3777777777777779,0.3660787424924178,0.3201054379759133,0.25925925925925924,0.11111111111111116,0.5902888001886584,0.6601853682654677,0.37752976267997534,0.6861958185471957,0.25200294697161496,project_3,Spiral,0.3435,0
0.09953853371072949,0.19943781241187758,0.11111111111111116,0.5,0.18437225801860088,0.3305335107337943,0.975722000471646,0.2744653601105711,0.03398919933969561,0.8888888888888888,0.3793245262351055,0.0860890662893499,0.4589435903938262,0.16930670362532416,0.32327599179216054,0.4148148148148148,0.4024609667830473,0.6412348042138041,0.3777777777777779,0.3660787424924178,0.3201054379759133,0.25925925925925924,0.11111111111111116,0.5902888001886584,0.6601853682654677,0.37752976267997534,0.6861958185471957,0.25200294697161496,project_3,Hybrid,0.5104,0
0.09953853371072949,0.19943781241187758,0.11111111111111116,0.5,0.18437225801860088,0.3305335107337943,0.975722000471646,0.2744653601105711,0.03398919933969561,0.8888888888888888,0.3793245262351055,0.0860890662893499,0.4589435903938262,0.16930670362532416,0.32327599179216054,0.4148148148148148,0.4024609667830473,0.6412348042138041,0.3777777777777779,0.3660787424924178,0.3201054379759133,0.25925925925925924,0.11111111111111116,0.5902888001886584,0.6601853682654677,0.37752976267997534,0.6861958185471957,0.25200294697161496,project_3,DevOps,0.4005,0
0.09657572493050352,0.14331337519898707,0.8888888888888888,0.42857142857142855,0.14040744106501474,0.18485375880407962,0.9355994681615671,0.11745113137702516,0.090160744573806,0.1111111111111111,0.7612111374305048,0.5848537588040796,0.6379876608531531,0.13750150693104238,0.13840534954606457,0.17777777777777778,0.26984151197347095,0.5518314797252024,0.9222222222222223,0.15357834846346172,0.38237165920275706,0.1111111111111111,0.8888888888888888,0.5170969301217697,0.2399293911343349,0.19419587465861524,0.9512834041920658,0.3395557904799865,project_4,Waterfall,0.5299,0
0.09657572493050352,0.14331337519898707,0.8888888888888888,0.42857142857142855,0.14040744106501474,0.18485375880407962,0.9355994681615671,0.11745113137702516,0.090160744573806,0.1111111111111111,0.7612111374305048,0.5848537588040796,0.6379876608531531,0.13750150693104238,0.13840534954606457,0.17777777777777778,0.26984151197347095,0.5518314797252024,0.9222222222222223,0.15357834846346172,0.38237165920275706,0.1111111111111111,0.8888888888888888,0.5170969301217697,0.2399293911343349,0.19419587465861524,0.9512834041920658,0.3395557904799865,project_4,V-Model,0.3236,0
0.09657572493050352,0.14331337519898707,0.8888888888888888,0.42857142857142855,0.14040744106501474,0.18485375880407962,0.9355994681615671,0.11745113137702516,0.090160744573806,0.1111111111111111,0.7612111374305048,0.5848537588040796,0.6379876608531531,0.13750150693104238,0.13840534954606457,0.17777777777777778,0.26984151197347095,0.5518314797252024,0.9222222222222223,0.15357834846346172,0.38237165920275706,0.1111111111111111,0.8888888888888888,0.5170969301217697,0.2399293911343349,0.19419587465861524,0.9512834041920658,0.3395557904799865,project_4,Agile,0.4234,0
0.09657572493050352,0.14331337519898707,0.8888888888888888,0.42857142857142855,0.14040744106501474,0.18485375880407962,0.9355994681615671,0.11745113137702516,0.090160744573806,0.1111111111111111,0.7612111374305048,0.5848537588040796,0.6379876608531531,0.13750150693104238,0.13840534954606457,0.17777777777777778,0.26984151197347095,0.5518314797252024,0.9222222222222223,0.15357834846346172,0.38237165920275706,0.1111111111111111,0.8888888888888888,0.5170969301217697,0.2399293911343349,0.19419587465861524,0.9512834041920658,0.3395557904799865,project_4,Spiral,0.5454,1
0.09657572493050352,0.14331337519898707,0.8888888888888888,0.42857142857142855,0.14040744106501474,0.18485375880407962,0.9355994681615671,0.11745113137702516,0.090160744573806,0.1111111111111111,0.7612111374305048,0.5848537588040796,0.6379876608531531,0.13750150693104238,0.13840534954606457,0.17777777777777778,0.26984151197347095,0.5518314797252024,0.9222222222222223,0.15357834846346172,0.38237165920275706,0.1111111111111111,0.8888888888888888,0.5170969301217697,0.2399293911343349,0.19419587465861524,0.9512834041920658,0.3395557904799865,project_4,Hybrid,0.4767,0
0.09657572493050352,0.14331337519898707,0.8888888888888888,0.42857142857142855,0.14040744106501474,0.18485375880407962,0.9355994681615671,0.11745113137702516,0.090160744573806,0.1111111111111111,0.7612111374305048,0.5848537588040796,0.6379876608531531,0.13750150693104238,0.13840534954606457,0.17777777777777778,0.26984151197347095,0.5518314797252024,0.9222222222222223,0.15357834846346172,0.38237165920275706,0.1111111111111111,0.8888888888888888,0.5170969301217697,0.2399293911343349,0.19419587465861524,0.9512834041920658,0.3395557904799865,project_4,DevOps,0.4678,0
0.2842961306844226,0.04719926777937896,0.5555555555555556,0.14285714285714285,0.06293235703917195,0.385940316001945,0.8786857161086798,0.25018356190799945,0.16983999744784825,0.4444444444444444,0.4356473452842971,0.43038476044638946,0.6623909759790081,0.07866544629896494,0.2964431458226958,0.3851851851851852,0.2388520484930214,0.8407278949201643,0.6888888888888889,0.2958638818155891,0.47165253874245544,0.24074074074074073,0.5555555555555556,0.2657600007291862,0.7099180691662521,0.40982560737182916,0.5849433371030659,0.2783103640036064,project_5,Waterfall,0.5062,0
0.2842961306844226,0.04719926777937896,0.5555555555555556,0.14285714285714285,0.06293235703917195,0.385940316001945,0.8786857161086798,0.25018356190799945,0.16983999744784825,0.4444444444444444,0.4356473452842971,0.43038476044638946,0.6623909759790081,0.07866544629896494,0.2964431458226958,0.3851851851851852,0.2388520484930214,0.8407278949201643,0.6888888888888889,0.2958638818155891,0.47165253874245544,0.24074074074074073,0.5555555555555556,0.2657600007291862,0.7099180691662521,0.40982560737182916,0.5849433371030659,0.2783103640036064,project_5,V-Model,0.4696,0
0.2842961306844226,0.04719926777937896,0.5555555555555556,0.14285714285714285,0.06293235703917195,0.385940316001945,0.8786857161086798,0.25018356190799945,0.16983999744784825,0.4444444444444444,0.4356473452842971,0.43038476044638946,0.6623909759790081,0.07866544629896494,0.2964431458226958,0.3851851851851852,0.2388520484930214,0.8407278949201643,0.6888888888888889,0.2958638818155891,0.47165253874245544,0.24074074074074073,0.5555555555555556,0.2657600007291862,0.7099180691662521,0.40982560737182916,0.5849433371030659,0.2783103640036064,project_5,Agile,0.3407,0
0.2842961306844226,0.04719926777937896,0.5555555555555556,0.14285714285714285,0.06293235703917195,0.385940316001945,0.8786857161086798,0.25018356190799945,0.16983999744784825,0.4444444444444444,0.4356473452842971,0.43038476044638946,0.6623909759790081,0.07866544629896494,0.2964431458226958,0.3851851851851852,0.2388520484930214,0.8407278949201643,0.6888888888888889,0.2958638818155891,0.47165253874245544,0.24074074074074073,0.5555555555555556,0.2657600007291862,0.7099180691662521,0.40982560737182916,0.5849433371030659,0.2783103640036064,project_5,Spiral,0.5473,1
0.2842961306844226,0.04719926777937896,0.5555555555555556,0.14285714285714285,0.06293235703917195,0.385940316001945,0.8786857161086798,0.25018356190799945,0.16983999744784825,0.4444444444444444,0.4356473452842971,0.43038476044638946,0.6623909759790081,0.07866544629896494,0.2964431458226958,0.3851851851851852,0.2388520484930214,0.8407278949201643,0.6888888888888889,0.2958638818155891,0.47165253874245544,0.24074074074074073,0.5555555555555556,0.2657600007291862,0.7099180691662521,0.40982560737182916,0.5849433371030659,0.2783103640036064,project_5,Hybrid,0.4234,0
0.2842961306844226,0.04719926777937896,0.5555555555555556,0.14285714285714285,0.06293235703917195,0.385940316001945,0.8786857161086798,0.25018356190799945,0.16983999744784825,0.4444444444444444,0.4356473452842971,0.43038476044638946,0.6623909759790081,0.07866544629896494,0.2964431458226958,0.3851851851851852,0.2388520484930214,0.8407278949201643,0.6888888888888889,0.2958638818155891,0.47165253874245544,0.24074074074074073,0.5555555555555556,0.2657600007291862,0.7099180691662521,0.40982560737182916,0.5849433371030659,0.2783103640036064,project_5,DevOps,0.3103,0
0.062381077407110276,0.13646895817445526,0.5555555555555556,0.21428571428571427,0.18195861089927368,0.4341999379910601,0.7072500775111749,0.21865177955982315,0.4098498914843552,0.4444444444444444,0.6132887053693893,0.5675332713243935,0.5682071554142263,0.2274482636240921,0.2415880903145252,0.26666666666666666,0.41940761687155736,0.8476618348604864,0.6888888888888889,0.3946358806185434,0.26639378269733655,0.16666666666666666,0.5555555555555556,0.2543286024330414,0.35899766133364885,0.4089832868266284,0.478722300649206,0.3825543069981625,project_6,Waterfall,0.4217,0
0.062381077407110276,0.13646895817445526,0.5555555555555556,0.21428571428571427,0.18195861089927368,0.4341999379910601,0.7072500775111749,0.21865177955982315,0.4098498914843552,0.4444444444444444,0.6132887053693893,0.5675332713243935,0.5682071554142263,0.2274482636240921,0.2415880903145252,0.26666666666666666,0.41940761687155736,0.8476618348604864,0.6888888888888889,0.3946358806185434,0.26639378269733655,0.16666666666666666,0.5555555555555556,0.2543286024330414,0.35899766133364885,0.4089832868266284,0.478722300649206,0.3825543069981625,project_6,V-Model,0.4895,0
0.062381077407110276,0.13646895817445526,0.5555555555555556,0.21428571428571427,0.18195861089927368,0.4341999379910601,0.7072500775111749,0.21865177955982315,0.4098498914843552,0.4444444444444444,0.6132887053693893,0.5675332713243935,0.5682071554142263,0.2274482636240921,0.2415880903145252,0.26666666666666666,0.41940761687155736,0.8476618348604864,0.6888888888888889,0.3946358806185434,0.26639378269733655,0.16666666666666666,0.5555555555555556,0.2543286024330414,0.35899766133364885,0.4089832868266284,0.478722300649206,0.3825543069981625,project_6,Agile,0.3661,0
0.062381077407110276,0.13646895817445526,0.5555555555555556,0.21428571428571427,0.18195861089927368,0.4341999379910601,0.7072500775111749,0.21865177955982315,0.4098498914843552,0.4444444444444444,0.6132887053693893,0.5675332713243935,0.5682071554142263,0.2274482636240921,0.2415880903145252,0.26666666666666666,0.41940761687155736,0.8476618348604864,0.6888888888888889,0.3946358806185434,0.26639378269733655,0.16666666666666666,0.5555555555555556,0.2543286024330414,0.35899766133364885,0.4089832868266284,0.478722300649206,0.3825543069981625,project_6,Spiral,0.5093,1
0.062381077407110276,0.13646895817445526,0.5555555555555556,0.21428571428571427,0.18195861089927368,0.4341999379910601,0.7072500775111749,0.21865177955982315,0.4098498914843552,0.4444444444444444,0.6132887053693893,0.5675332713243935,0.5682071554142263,0.2274482636240921,0.2415880903145252,0.26666666666666666,0.41940761687155736,0.8476618348604864,0.6888888888888889,0.3946358806185434,0.26639378269733655,0.16666666666666666,0.5555555555555556,0.2543286024330414,0.35899766133364885,0.4089832868266284,0.478722300649206,0.3825543069981625,project_6,Hybrid,0.3939,0
0.062381077407110276,0.13646895817445526,0.5555555555555556,0.21428571428571427,0.18195861089927368,0.4341999379910601,0.7072500775111749,0.21865177955982315,0.4098498914843552,0.4444444444444444,0.6132887053693893,0.5675332713243935,0.5682071554142263,0.2274482636240921,0.2415880903145252,0.26666666666666666,0.41940761687155736,0.8476618348604864,0.6888888888888889,0.3946358806185434,0.26639378269733655,0.16666666666666666,0.5555555555555556,0.2543286024330414,0.35899766133364885,0.4089832868266284,0.478722300649206,0.3825543069981625,project_6,DevOps,0.3971,0
0.3074177490593038,0.02629627038631258,0.8888888888888888,0.6428571428571429,0.03506169384841678,0.21837970654844693,0.9770253668144413,0.18502863684021995,0.03216448645978218,0.1111111111111111,0.6495146746998437,0.5517130398817803,0.43249346196739297,0.04382711731052097,0.21468957613884262,0.26666666666666666,0.40477494945211523,0.7440703519654404,0.9222222222222223,0.23784294845135015,0.32338852748710034,0.16666666666666666,0.8888888888888888,0.7050958610114909,0.4708447757085787,0.24711811324466854,0.4648079509876086,0.8686863360044703,project_7,Waterfall,0.5625,0
0.3074177490593038,0.02629627038631258,0.8888888888888888,0.6428571428571429,0.03506169384841678,0.21837970654844693,0.9770253668144413,0.18502863684021995,0.03216448645978218,0.1111111111111111,0.6495146746998437,0.5517130398817803,0.43249346196739297,0.04382711731052097,0.21468957613884262,0.26666666666666666,0.40477494945211523,0.7440703519654404,0.9222222222222223,0.23784294845135015,0.32338852748710034,0.16666666666666666,0.8888888888888888,0.7050958610114909,0.4708447757085787,0.24711811324466854,0.4648079509876086,0.8686863360044703,project_7,V-Model,0.3724,0
0.3074177490593038,0.02629627038631258,0.8888888888888888,0.6428571428571429,0.03506169384841678,0.21837970654844693,0.9770253668144413,0.18502863684021995,0.03216448645978218,0.1111111111111111,0.6495146746998437,0.5517130398817803,0.43249346196739297,0.04382711731052097,0.21468957613884262,0.26666666666666666,0.40477494945211523,0.7440703519654404,0.9222222222222223,0.23784294845135015,0.32338852748710034,0.16666666666666666,0.8888888888888888,0.7050958610114909,0.4708447757085787,0.24711811324466854,0.4648079509876086,0.8686863360044703,project_7,Agile,0.4162,0
0.3074177490593038,0.02629627038631258,0.8888888888888888,0.6428571428571429,0.03506169384841678,0.21837970654844693,0.9770253668144413,0.18502863684021995,0.03216448645978218,0.1111111111111111,0.6495146746998437,0.5517130398817803,0.43249346196739297,0.04382711731052097,0.21468957613884262,0.26666666666666666,0.40477494945211523,0.7440703519654404,0.9222222222222223,0.23784294845135015,0.32338852748710034,0.16666666666666666,0.8888888888888888,0.7050958610114909,0.4708447757085787,0.24711811324466854,0.4648079509876086,0.8686863360044703,project_7,Spiral,0.4817,0
0.3074177490593038,0.02629627038631258,0.8888888888888888,0.6428571428571429,0.03506169384841678,0.21837970654844693,0.9770253668144413,0.18502863684021995,0.03216448645978218,0.1111111111111111,0.6495146746998437,0.5517130398817803,0.43249346196739297,0.04382711731052097,0.21468957613884262,0.26666666666666666,0.40477494945211523,0.7440703519654404,0.9222222222222223,0.23784294845135015,0.32338852748710034,0.16666666666666666,0.8888888888888888,0.7050958610114909,0.4708447757085787,0.24711811324466854,0.4648079509876086,0.8686863360044703,project_7,Hybrid,0.4894,0
0.3074177490593038,0.02629627038631258,0.8888888888888888,0.6428571428571429,0.03506169384841678,0.21837970654844693,0.9770253668144413,0.18502863684021995,0.03216448645978218,0.1111111111111111,0.6495146746998437,0.5517130398817803,0.43249346196739297,0.04382711731052097,0.21468957613884262,0.26666666666666666,0.40477494945211523,0.7440703519654404,0.9222222222222223,0.23784294845135015,0.32338852748710034,0.16666666666666666,0.8888888888888888,0.7050958610114909,0.4708447757085787,0.24711811324466854,0.4648079509876086,0.8686863360044703,project_7,DevOps,0.5917,1
0.07430008275741436,0.2966651743598374,0.6666666666666667,0.2857142857142857,0.26092048142853513,0.3826275423395129,0.7994933498533867,0.2228482825888189,0.28070931020525863,0.3333333333333333,0.45178918872051455,0.5604053201172907,0.4243718600611849,0.2251757884972328,0.25235270014512917,0.2962962962962963,0.36933619388867167,0.9403096016153392,0.7666666666666667,0.18761214618305763,0.47030692678826114,0.18518518518518517,0.6666666666666667,0.3483687685127832,0.6427043324300112,0.37956324934722724,0.26262009715298,0.08510404036957742,project_8,Waterfall,0.439,0
0.07430008275741436,0.2966651743598374,0.6666666666666667,0.2857142857142857,0.26092048142853513,0.3826275423395129,0.7994933498533867,0.2228482825888189,0.28070931020525863,0.3333333333333333,0.45178918872051455,0.5604053201172907,0.4243718600611849,0.2251757884972328,0.25235270014512917,0.2962962962962963,0.36933619388867167,0.9403096016153392,0.7666666666666667,0.18761214618305763,0.47030692678826114,0.18518518518518517,0.6666666666666667,0.3483687685127832,0.6427043324300112,0.37956324934722724,0.26262009715298,0.08510404036957742,project_8,V-Model,0.4374,0
0.07430008275741436,0.2966651743598374,0.6666666666666667,0.2857142857142857,0.26092048142853513,0.3826275423395129,0.7994933498533867,0.2228482825888189,0.28070931020525863,0.3333333333333333,0.45178918872051455,0.5604053201172907,0.4243718600611849,0.2251757884972328,0.25235270014512917,0.2962962962962963,0.36933619388867167,0.9403096016153392,0.7666666666666667,0.18761214618305763,0.47030692678826114,0.18518518518518517,0.6666666666666667,0.3483687685127832,0.6427043324300112,0.37956324934722724,0.26262009715298,0.08510404036957742,project_8,Agile,0.3247,0
0.07430008275741436,0.2966651743598374,0.6666666666666667,0.2857142857142857,0.26092048142853513,0.3826275423395129,0.7994933498533867,0.2228482825888189,0.28070931020525863,0.3333333333333333,0.45178918872051455,0.5604053201172907,0.4243718600611849,0.2251757884972328,0.25235270014512917,0.2962962962962963,0.36933619388867167,0.9403096016153392,0.7666666666666667,0.18761214618305763,0.47030692678826114,0.18518518518518517,0.6666666666666667,0.3483687685127832,0.6427043324300112,0.37956324934722724,0.26262009715298,0.08510404036957742,project_8,Spiral,0.4693,1
0.07430008275741436,0.2966651743598374,0.6666666666666667,0.2857142857142857,0.26092048142853513,0.3826275423395129,0.7994933498533867,0.2228482825888189,0.28070931020525863,0.3333333333333333,0.45178918872051455,0.5604053201172907,0.4243718600611849,0.2251757884972328,0.25235270014512917,0.2962962962962963,0.36933619388867167,0.9403096016153392,0.7666666666666667,0.18761214618305763,0.47030692678826114,0.18518518518518517,0.6666666666666667,0.3483687685127832,0.6427043324300112,0.37956324934722724,0.26262009715298,0.08510404036957742,project_8,Hybrid,0.3819,0
0.07430008275741436,0.2966651743598374,0.6666666666666667,0.2857142857142857,0.26092048142853513,0.3826275423395129,0.7994933498533867,0.2228482825888189,0.28070931020525863,0.3333333333333333,0.45178918872051455,0.5604053201172907,0.4243718600611849,0.2251757884972328,0.25235270014512917,0.2962962962962963,0.36933619388867167,0.9403096016153392,0.7666666666666667,0.18761214618305763,0.47030692678826114,0.18518518518518517,0.6666666666666667,0.3483687685127832,0.6427043324300112,0.37956324934722724,0.26262009715298,0.08510404036957742,project_8,DevOps,0.4225,0
0.054196991044343945,0.16529190876398325,0.6666666666666667,0.5,0.16924282544700475,0.28985952296699874,0.7487867074023626,0.13322469424985384,0.3516986096366922,0.3333333333333333,0.890918736687901,0.6009706340781099,0.15942738749875396,0.17319374213002625,0.1362093850295127,0.11851851851851852,0.8433185947551527,0.6330379657488224,0.7666666666666667,0.4873608113046708,0.18554064281541188,0.07407407407407407,0.6666666666666667,0.4995146829609451,0.20237273846385478,0.25443167926228605,0.7375710893406524,0.5118400752816596,project_9,Waterfall,0.4896,0
0.054196991044343945,0.16529190876398325,0.6666666666666667,0.5,0.16924282544700475,0.28985952296699874,0.7487867074023626,0.13322469424985384,0.3516986096366922,0.3333333333333333,0.890918736687901,0.6009706340781099,0.15942738749875396,0.17319374213002625,0.1362093850295127,0.11851851851851852,0.8433185947551527,0.6330379657488224,0.7666666666666667,0.4873608113046708,0.18554064281541188,0.07407407407407407,0.6666666666666667,0.4995146829609451,0.20237273846385478,0.25443167926228605,0.7375710893406524,0.5118400752816596,project_9,V-Model,0.5694,0
